4.196834595457478168e-01,9.076705315166471166e-01,3.734806158043844637e-01,-9.276379841394906123e-01,-9.738883815311365488e-01,2.270273558817603732e-01
6.123148975984633174e-02,-9.981235918771732551e-01,4.142359335739630999e-01,9.101695398858979935e-01,-7.188583940241578540e-01,6.951565358543415618e-01
5.694957467805692453e-01,8.219942788115023324e-01,4.454306135545909040e-01,8.953164627707795864e-01,9.150246586254588699e-02,-9.958048497276329458e-01
1.162015941796713664e-01,-9.932256488382199544e-01,4.531310863116920773e-01,8.914438953843286662e-01,3.994137086783531437e-02,-9.992020250646002077e-01
5.464717117374003896e-01,-8.374775628461909038e-01,3.970609774935270342e-01,-9.177922314728343967e-01,-9.390139554676975031e-01,3.438790360532450463e-01
5.455101231201616718e-01,-8.381042331198584883e-01,-3.251706264868671481e-02,9.994711804933154031e-01,1.189685056015762354e-01,-9.928980283367108139e-01
-9.975686179256447739e-01,6.969112231783110289e-02,4.508744904509663365e-01,8.925873592319025773e-01,4.138937535429788590e-04,-9.999999143459766815e-01
4.868850478021738981e-01,-8.734660555663710246e-01,-9.929924986459676139e-01,1.181773989933692370e-01,-8.893965152251790407e-01,4.571365646120509885e-01
4.487354001986622598e-01,-8.936646689942187027e-01,-9.867618382971838908e-01,1.621760601333081531e-01,1.416999304060427844e-01,-9.899096573541055211e-01
4.575583602461691379e-01,8.891795920784714147e-01,-9.930312094072881735e-01,-1.178516743330297184e-01,-9.016656141531456115e-01,4.324339490070485681e-01
-9.963046897246616851e-01,-8.588926145127612211e-02,4.399355436009221854e-01,-8.980293522355274893e-01,-9.618252126653326073e-01,2.736645031444299714e-01
5.343327649615913222e-01,8.452742136658971672e-01,5.329788435808984204e-01,8.461285672373721756e-01,-7.313447696986605795e-01,6.820079382488249964e-01
2.762086108259889997e-02,9.996184712344283740e-01,5.112196617667514875e-01,-8.594500901291990402e-01,4.942652107555889907e-01,-8.693111649097423621e-01
5.275777914142454339e-01,-8.495067239324636255e-01,5.392841040960377752e-01,-8.421238953202396793e-01,4.580772262839992170e-01,-8.889123999359879180e-01
5.721859954685882821e-01,8.201238849037507661e-01,5.438092400677669858e-01,8.392088598298506064e-01,7.141872474664465176e-02,-9.974464224987540373e-01
-9.999918049606322246e-01,-4.048457925788774732e-03,4.424720325395021248e-01,8.967823038064264285e-01,6.005958838147825059e-03,-9.999819640665698062e-01
4.321492038488720239e-02,9.990657989622744317e-01,4.847445566687025309e-01,-8.746557693058812921e-01,-9.649465494112425823e-01,2.624464836482597319e-01
-9.974332762691610066e-01,-7.160209068852377290e-02,-9.998499827389292216e-01,-1.732085497205394786e-02,-8.930193833198791786e-01,4.500182007596832956e-01
-9.968183632341488520e-01,7.970665417135819331e-02,-9.988513993367648114e-01,4.791536332938291926e-02,1.604876135605363408e-01,-9.870378543367239743e-01
-9.999756680497775552e-01,6.975909145128138429e-03,4.106365057518088779e-01,-9.117991336604486241e-01,-9.554484659078917863e-01,2.951579729471255353e-01
2.987983211719373866e-01,-9.543162805196355736e-01,-9.999955754985535572e-01,-2.974724074040237688e-03,-8.769928962026886099e-01,4.805033402693682509e-01
3.910245311926299205e-01,9.203802562015245270e-01,-9.948519629964274191e-01,1.013388954062311442e-01,-8.735274449043284317e-01,4.867748997215401996e-01
3.199624931576666165e-01,9.474302100800513493e-01,-9.987158422636445154e-01,5.066227799476797494e-02,1.968883803940132127e-01,-9.804259103399003417e-01
3.935108926275065477e-01,-9.193199537612043448e-01,-9.967763820462807178e-01,-8.022994574799977019e-02,2.051183200590743494e-01,-9.787371837097756933e-01
4.773077476977340972e-01,-8.787362027296452549e-01,8.951793331113969132e-02,-9.959852105406497014e-01,3.168590508921984572e-01,-9.484726363304821772e-01
-9.952439917349567011e-01,-9.741353558653703670e-02,2.884833624145928255e-01,-9.574849082935827926e-01,3.960516592326038809e-01,-9.182282304629396652e-01
-9.933598315629375008e-01,1.150488810777941240e-01,3.295074839382979293e-01,9.441529632578887776e-01,-7.533737106959502716e-01,6.575926185962055470e-01
5.308464320491432797e-01,-8.474680321880551093e-01,4.643608439049323744e-01,-8.856460955979532645e-01,-9.504937412264772290e-01,3.107437012865980064e-01
4.353224803721009173e-01,-9.002745903793363258e-01,-9.945540373742222107e-01,1.042221988956005124e-01,2.099616016022508580e-01,-9.777096326888764510e-01
-9.993825437824731539e-01,3.513589593098717656e-02,3.905360984889191811e-01,9.205876143947697710e-01,-7.341488123013458766e-01,6.789886018163509007e-01
4.727362495793915875e-01,8.812039709020897948e-01,1.330151913275811615e-01,9.911139989305403075e-01,-7.924434570030857161e-01,6.099453807128951688e-01
3.867720576045329262e-01,-9.221753496251978710e-01,4.786702258672992372e-01,-8.779947692715195373e-01,-9.700875716699052242e-01,2.427552332939220403e-01
4.337833835500173874e-01,9.010171897116605599e-01,-9.980494484335140637e-01,-6.242834677899416346e-02,-8.746595538825054916e-01,4.847377278509034104e-01
3.302518704878149025e-01,9.438928445746898044e-01,4.554500438993397404e-01,8.902613422541099109e-01,-4.212955042190265342e-02,-9.991121563574574260e-01
-9.979002724011729608e-01,-6.476917740457112382e-02,3.897001384985185335e-01,-9.209418016651407246e-01,4.284765246360058288e-01,-9.035529136889827173e-01
-9.975510729705694413e-01,6.994181020867037968e-02,4.924373665349328633e-01,8.703478844922529767e-01,-1.030125653797764849e-02,-9.999469406492220713e-01
-9.966024196454243977e-01,-8.236271703195273408e-02,4.594086755341919015e-01,-8.882250102558020277e-01,-9.620168889752960251e-01,2.729899363095516507e-01
4.359566572861765521e-01,-8.999676621789602926e-01,-9.995811197046431396e-01,2.894106304218763484e-02,-8.854556009380478709e-01,4.647239812700014183e-01
-9.998305739088663158e-01,1.840715831047856285e-02,-9.996194974498378016e-01,2.758369660023347880e-02,-8.762394572150803418e-01,4.818759317702239198e-01
2.532641709546423758e-01,-9.673971571751994736e-01,-6.816529958517629773e-01,7.316756065677715304e-01,-8.779206368108777303e-01,4.788061773427561563e-01
-9.999126182621501657e-01,-1.321952495861918563e-02,-9.999999275462591042e-01,-3.806671466544599039e-04,1.961600036428753080e-01,-9.805719009694430222e-01
4.500871155866291717e-01,-8.929846518182203985e-01,2.706476712802766138e-01,-9.626784707422116893e-01,4.052825337747837930e-01,-9.141914831243459494e-01
-9.940402364561530257e-01,1.090137986962910061e-01,4.113281624811799264e-01,9.114873245140910907e-01,-7.284322022169296140e-01,6.851178926092896804e-01
4.452410710676591998e-01,8.954107373906813327e-01,2.884934355246868698e-01,9.574818732796790410e-01,-7.473650450090121300e-01,6.644136433718660362e-01
-9.911073606070970321e-01,-1.330646450054777941e-01,4.375700543639248208e-01,-8.991843234420581199e-01,4.574328416338355185e-01,-8.892441708522998978e-01
3.962921515370412817e-01,9.181244635833111234e-01,1.823907135749442202e-02,-9.998336543025625467e-01,9.694165122289637448e-01,2.454213230708191251e-01
4.714185167997279047e-01,-8.819096223640745524e-01,-9.927650435682157104e-01,1.200731788077536444e-01,9.278596188811768508e-01,3.729296550955383815e-01
4.895385532962520103e-01,8.719816539564422264e-01,-9.998650967976422388e-01,1.642523076980996477e-02,9.615960177965351408e-01,2.744687569794523330e-01
4.769758741125306734e-01,8.789163871009502138e-01,-9.870105840755373228e-01,-1.606552424381682276e-01,6.721188060733027658e-01,7.404433202633392552e-01
4.838367788575896333e-01,-8.751582550743104427e-01,-9.981219135885233129e-01,-6.125884111199264570e-02,6.110311545685128687e-01,7.916065488275536577e-01
-9.996924690398364399e-01,2.479853513890831890e-02,-9.913244360418879131e-01,-1.314376753683394183e-01,6.115881755570262701e-01,7.911762784100822010e-01
-9.995472347083936837e-01,-3.008862886213546986e-02,-9.969512317757469599e-01,7.802718411438971935e-02,9.566625544763461830e-01,2.911988270285304492e-01
5.278283908831745697e-01,-8.493510403700454958e-01,-3.912841080673699623e-01,9.202699314733274738e-01,4.604750024612880299e-01,-8.876726717142287004e-01
3.812994374798248653e-01,-9.244515882281608699e-01,-9.831661749895486135e-01,-1.827136348399327204e-01,6.546184689694306558e-01,7.559594301840003583e-01
-9.982698963521201563e-01,5.879807851560507614e-02,-9.989291023362038002e-01,4.626714283145322987e-02,9.145128916523876939e-01,4.045567586897890200e-01
3.074371440152768309e-01,9.515683908578141947e-01,-9.950964963545267938e-01,-9.890886180188929178e-02,6.372451205761725523e-01,7.706611812605195233e-01
2.307786813285538086e-01,-9.730062693756159620e-01,5.055823785886612853e-01,8.627783368053648649e-01,-6.871073721536800072e-01,7.265558885124147048e-01
1.112652654031640320e-01,-9.937907429206429555e-01,5.519291893313222896e-01,8.338909820618456425e-01,-7.060595136279128603e-01,7.081524999712386359e-01
-9.899499233582278457e-01,1.414183483252394735e-01,1.964303300966412369e-01,-9.805177843456611697e-01,9.949307780422768088e-01,1.005621544329163702e-01
3.834400371577903477e-01,9.235657734587354728e-01,2.258714716795968691e-01,-9.741571117028777760e-01,5.164008629165398601e-01,-8.563469791965480082e-01
2.407968627554764041e-01,9.705755358997671944e-01,3.706556283001429253e-01,-9.287703727022230682e-01,-9.529750606234128618e-01,3.030487317739549713e-01
4.489106468135269923e-01,8.935766509804633495e-01,3.702697678645214957e-02,9.993142663797287550e-01,5.610840014286191391e-01,8.277588678720689819e-01
-9.896516715982648371e-01,-1.434906578936770427e-01,1.422414731154628409e-01,9.898319874230894211e-01,4.539768317136590459e-01,8.910134882633529152e-01
4.168888688412989429e-01,-9.089574638211748159e-01,9.347824637219587229e-02,-9.956213223184701144e-01,9.787710078179061579e-01,2.049568594976032831e-01
1.247569365722666773e-01,9.921873345175816761e-01,2.248166450934476757e-01,-9.744010858414140497e-01,6.682693334953780928e-01,7.439194162741306071e-01
-9.950765207658461842e-01,-9.910962526686557805e-02,3.414789628439939273e-01,9.398894179290403494e-01,1.259205447774600362e-01,9.920403300284458270e-01
4.502413560725336272e-01,-8.929068939603759247e-01,-4.747369283674900825e-02,9.988724886032460670e-01,5.377138119255888693e-01,8.431274259947024730e-01
3.899474326406242586e-01,9.208371190264789119e-01,-9.866384378685619794e-01,-1.629251144553342801e-01,5.930248278655021466e-01,8.051841736740057431e-01
3.921431155734253493e-01,-9.199042215950349322e-01,-9.935572045449204692e-01,1.133317312004144956e-01,9.568564000088463084e-01,2.905612323798732466e-01
-9.999639473624676311e-01,-8.491405965566880404e-03,-9.926735703101129404e-01,-1.208270781231309821e-01,6.583492877071167593e-01,7.527125715540640138e-01
-9.999923362168787744e-01,3.915036080150595572e-03,-9.979108327495830322e-01,6.460626812495559590e-02,9.366529461478456664e-01,3.502588449597824338e-01
5.775172062786533278e-01,-8.163785129779563832e-01,1.925797284845870150e-01,-9.812813297810178970e-01,2.485123612426824447e-01,9.686287246977484111e-01
4.394042345498425095e-01,8.982894403585444110e-01,3.475884469469921467e-01,9.376471999366169374e-01,3.538285501037222169e-02,9.993738307416875077e-01
-1.612691218440081287e-01,9.869104672358391950e-01,2.345201931648539240e-01,-9.721112482622138451e-01,9.258098697927152898e-01,3.779895302708734528e-01
5.498575576903923512e-01,-8.352584427892704166e-01,-3.148019622521078253e-01,9.491573760774461022e-01,6.342901676154309998e-01,-7.730950674182240911e-01
2.047907083252045735e-01,9.788057855282941144e-01,1.486925804921417349e-01,9.888834696295554227e-01,4.628437474319999634e-01,8.864398825995494224e-01
-9.897318220611119877e-01,-1.429367706351003242e-01,2.726189529709155401e-01,-9.621220850188616502e-01,3.800568651167093859e-01,9.249631231987897051e-01
4.071892215981052221e-01,-9.133438223442085224e-01,-9.994914907325329612e-01,-3.188667359978071547e-02,7.498444617073283247e-01,6.616141498236317586e-01
-9.990917475231678724e-01,4.261079711883522525e-02,1.688435603241120742e-01,9.856428623680475454e-01,9.942001768517821914e-01,-1.075453780870433140e-01
-9.996400022033976596e-01,2.683031857416368071e-02,1.334091318385288438e-01,9.910610493516985864e-01,4.406788991077341122e-01,8.976648082002521845e-01
-9.500442445760512999e-01,-3.121152565125902001e-01,2.972797292541445868e-01,-9.547904286148780617e-01,4.123831842384816926e-01,9.110104880611037403e-01
-9.660342993873126671e-01,2.584138781243452976e-01,2.118589594121415010e-01,9.773002513643412881e-01,9.982873234328214496e-01,-5.850145189081521618e-02
3.082004695851718323e-01,-9.513214338736826203e-01,2.362092827630024316e-01,-9.717022047605881063e-01,9.999872044013591310e-01,-5.058758103961503473e-03
-9.886056214762252159e-01,-1.505288184554922915e-01,1.516414395135895210e-01,9.884355688775300353e-01,4.308801447691596453e-01,9.024091648712949665e-01
-9.925840269628584123e-01,-1.215604763819047446e-01,2.787287048785456745e-01,9.603698813877539209e-01,2.286964201373036243e-01,9.734977901445805992e-01
3.350246091137741855e-01,9.422093776269491183e-01,1.344872373498891549e-01,9.909153258427253474e-01,4.492752626746973066e-01,8.933933838732978083e-01
3.614151354286563311e-01,-9.324050085038614322e-01,2.212017033430452306e-01,-9.752280791887277811e-01,3.242921950327123382e-01,9.459569610932969663e-01
2.644324815789193539e-01,-9.644042008857149906e-01,-1.486578484007556600e-01,9.888886914657574190e-01,7.233846524625483498e-01,6.904452509660981008e-01
-9.625192730601591640e-01,-2.712132905809424566e-01,2.905147601393067158e-01,-9.568705106445705155e-01,4.286257744010542603e-01,9.034821224125558770e-01
-9.785116211574270695e-01,2.061916760198238274e-01,2.118009479159173591e-01,9.773128252826311924e-01,9.996991988985307609e-01,-2.452573590406287654e-02
5.151029432507653327e-01,-8.571283205298951824e-01,1.886550108704651285e-01,-9.820434241282126608e-01,2.608614375784530925e-01,9.653762532735632451e-01
-9.988095162419550199e-01,4.878063411346564293e-02,-9.996530745239576854e-01,2.633876600751640026e-02,-8.842373428526707491e-01,4.670378159259144790e-01
-9.984358555016322745e-01,-5.590923402018398158e-02,-9.999303681949576195e-01,-1.180079495188696669e-02,1.932342874206554317e-01,-9.811526436620509051e-01
